# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
3885at7088	Complete	M03_B15_H11	729130	741140	859.2	486	https://www.orthodb.org/v10?query=3885at7088	nudC domain-containing protein 1
3887at7088	Complete	M06_B05_H10a	10658678	10665394	647.3	448	https://www.orthodb.org/v10?query=3887at7088	carboxylesterase 1C isoform X1
3888at7088	Complete	M15_B13_H17a	10098264	10106300	763.9	475	https://www.orthodb.org/v10?query=3888at7088	Bardet-Biedl syndrome 7 protein homolog isoform X1
3889at7088	Missing
3890at7088	Complete	M20_B07_H09	7952639	7981656	801.2	379	https://www.orthodb.org/v10?query=3890at7088	atrial natriuretic peptide receptor 2-like
3898at7088	Complete	M17_B03_H05	14289957	14304696	776.9	440	https://www.orthodb.org/v10?query=3898at7088	phosphoglucomutase
3899at7088	Complete	M03_B15_H11	8040808	8044894	540.8	280	https://www.orthodb.org/v10?query=3899at7088	rab-like protein 6
3904at7088	Complete	M18_B25_H08	8249207	8262684	808.3	503	https://www.orthodb.org/v10?query=3904at7088	DNA polymerase alpha subunit B isoform X1
3905at7088	Complete	M25_B20_H12b	7384788	7430753	608.9	343	https://www.orthodb.org/v10?query=3905at7088	protein tyrosine phosphatase domain-containing protein 1-like
3908at7088	Missing
3911at7088	Complete	M12_B11a_H07a	13003957	13031877	1007.2	567	https://www.orthodb.org/v10?query=3911at7088	condensin complex subunit 2
3912at7088	Complete	M04_B12_H19a	10572035	10581575	316.5	177	https://www.orthodb.org/v10?query=3912at7088	dachshund homolog 2 isoform X1
3915at7088	Complete	M12_B11a_H07a	16439476	16452125	1360.2	809	https://www.orthodb.org/v10?query=3915at7088	TATA element modulatory factor
3916at7088	Complete	M14_B23a_H18a	6080288	6089988	1115.0	835	https://www.orthodb.org/v10?query=3916at7088	uncharacterized protein LOC105395889
3919at7088	Complete	M17_B03_H05	14398805	14413206	927.3	542	https://www.orthodb.org/v10?query=3919at7088	activating signal cointegrator 1 complex subunit 2
3921at7088	Complete	M06_B05_H10a	18600133	18612896	943.1	426	https://www.orthodb.org/v10?query=3921at7088	tubulin gamma-1 chain
3923at7088	Complete	M18_B25_H08	10050009	10053216	751.7	466	https://www.orthodb.org/v10?query=3923at7088	kelch-like protein 8
3924at7088	Complete	M13_B08_H12a	6108953	6115389	588.5	483	https://www.orthodb.org/v10?query=3924at7088	uncharacterized protein LOC105387504
3925at7088	Complete	M11_B22_H13a	15319563	15345196	1037.0	541	https://www.orthodb.org/v10?query=3925at7088	signal recognition particle subunit SRP72
3926at7088	Complete	M29_B24b_H17b	7769970	7783605	1015.4	497	https://www.orthodb.org/v10?query=3926at7088	LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase RFWD2-like
3929at7088	Complete	M17_B03_H05	11657280	11671069	613.2	269	https://www.orthodb.org/v10?query=3929at7088	probable histone-binding protein Caf1
3931at7088	Missing
3938at7088	Complete	M09_B10_H20a	6537166	6544067	745.6	370	https://www.orthodb.org/v10?query=3938at7088	Ecdysone receptor
3939at7088	Complete	M08_B17_H15	1502627	1515880	977.8	481	https://www.orthodb.org/v10?query=3939at7088	Inward rectifier potassium channel 2
3946at7088	Complete	M22_B28_H10b	5510157	5518342	909.7	478	https://www.orthodb.org/v10?query=3946at7088	protein SAND
3947at7088	Complete	M25_B20_H12b	5467045	5469993	518.3	304	https://www.orthodb.org/v10?query=3947at7088	putative transcription factor SOX-15
3949at7088	Complete	M21_B16_H02	2923777	2934270	937.2	539	https://www.orthodb.org/v10?query=3949at7088	gephyrin
3955at7088	Complete	M19_B21_H04	11852901	11858865	1083.8	1056	https://www.orthodb.org/v10?query=3955at7088	uncharacterized protein LOC106129088
3956at7088	Complete	M08_B17_H15	10862200	10872946	300.5	420	https://www.orthodb.org/v10?query=3956at7088	sialin
3963at7088	Complete	M06_B05_H10a	14985606	14996302	848.9	457	https://www.orthodb.org/v10?query=3963at7088	cleft lip and palate transmembrane protein 1-like protein
3964at7088	Complete	M14_B23a_H18a	7210165	7215171	859.1	469	https://www.orthodb.org/v10?query=3964at7088	Chaperonin
3966at7088	Complete	M09_B10_H20a	9183114	9197940	917.4	450	https://www.orthodb.org/v10?query=3966at7088	Glycerol kinase-2
3969at7088	Complete	M09_B10_H20a	8558285	8563271	1048.5	534	https://www.orthodb.org/v10?query=3969at7088	serine/threonine-protein kinase PLK4
3973at7088	Complete	M14_B23a_H18a	662963	675157	956.2	428	https://www.orthodb.org/v10?query=3973at7088	Ovarian tumor protein
3975at7088	Complete	M13_B08_H12a	6037626	6057470	894.8	499	https://www.orthodb.org/v10?query=3975at7088	matrix metalloproteinase-14-like
3982at7088	Complete	M13_B08_H12a	6207444	6221247	868.1	579	https://www.orthodb.org/v10?query=3982at7088	THO complex subunit 5 homolog
3985at7088	Complete	M01_B01_H21	14449623	14454905	995.4	528	https://www.orthodb.org/v10?query=3985at7088	uncharacterized protein LOC101740877
3989at7088	Complete	M22_B28_H10b	3285252	3289607	907.8	469	https://www.orthodb.org/v10?query=3989at7088	DNA polymerase epsilon subunit 2
3990at7088	Complete	M03_B15_H11	4781498	4801878	900.5	522	https://www.orthodb.org/v10?query=3990at7088	uncharacterized protein LOC111352761
3994at7088	Complete	M19_B21_H04	15017767	15021680	877.7	390	https://www.orthodb.org/v10?query=3994at7088	BTB/POZ domain-containing protein 2-like
3997at7088	Complete	M09_B10_H20a	15341691	15356521	932.8	454	https://www.orthodb.org/v10?query=3997at7088	peptidyl-prolyl cis-trans isomerase-like 2
3998at7088	Complete	M11_B22_H13a	12515308	12534152	892.5	417	https://www.orthodb.org/v10?query=3998at7088	sphingomyelin synthase-related 1-like
4002at7088	Complete	M02_B04_H01a	8366950	8368437	864.4	397	https://www.orthodb.org/v10?query=4002at7088	probable 26S proteasome non-ATPase regulatory subunit 3
4008at7088	Complete	M14_B23a_H18a	7293639	7306314	985.5	478	https://www.orthodb.org/v10?query=4008at7088	protein TAPT1 homolog
4009at7088	Missing
4010at7088	Complete	M06_B05_H10a	16876887	16882710	812.5	385	https://www.orthodb.org/v10?query=4010at7088	Mitochondrial processing peptidase beta subunit
4011at7088	Complete	M23_B26_H19b	3681825	3697180	479.5	273	https://www.orthodb.org/v10?query=4011at7088	uncharacterized protein LOC111356953
4013at7088	Complete	M13_B08_H12a	1088614	1110262	746.5	384	https://www.orthodb.org/v10?query=4013at7088	protein halfway
4017at7088	Complete	M01_B01_H21	10016432	10025551	860.2	499	https://www.orthodb.org/v10?query=4017at7088	Sulfhydryl oxidase
4020at7088	Complete	M07_B18_H16	5719849	5723489	560.2	370	https://www.orthodb.org/v10?query=4020at7088	uncharacterized protein LOC111356604
4021at7088	Complete	M19_B21_H04	11799636	11814007	925.1	442	https://www.orthodb.org/v10?query=4021at7088	T-complex protein 1 subunit gamma
4024at7088	Complete	M17_B03_H05	3448951	3458138	730.9	444	https://www.orthodb.org/v10?query=4024at7088	uncharacterized protein LOC106110892
4025at7088	Complete	M16_B19_H14	5491873	5508936	1079.8	590	https://www.orthodb.org/v10?query=4025at7088	RNA polymerase II subunit A C-terminal domain phosphatase
4027at7088	Duplicated	M25_B20_H12b	5300791	5315216	797.1	468	https://www.orthodb.org/v10?query=4027at7088	uncharacterized protein LOC106108909
4027at7088	Duplicated	M25_B20_H12b	5323881	5342429	768.6	440	https://www.orthodb.org/v10?query=4027at7088	uncharacterized protein LOC106108909
4029at7088	Complete	M23_B26_H19b	13090086	13091943	698.2	437	https://www.orthodb.org/v10?query=4029at7088	uncharacterized protein LOC105381009
4030at7088	Complete	M19_B21_H04	13315637	13332787	671.6	454	https://www.orthodb.org/v10?query=4030at7088	Organic cation transporter protein
4031at7088	Complete	M09_B10_H20a	8013925	8021131	825.3	459	https://www.orthodb.org/v10?query=4031at7088	A-kinase anchor protein 10, mitochondrial
4032at7088	Complete	M07_B18_H16	7904378	7905985	931.0	466	https://www.orthodb.org/v10?query=4032at7088	NEDD8-activating enzyme E1 regulatory subunit
4036at7088	Complete	M12_B11a_H07a	9509166	9526106	956.0	579	https://www.orthodb.org/v10?query=4036at7088	leukocyte receptor cluster member 8 homolog
4037at7088	Complete	M15_B13_H17a	13750464	13758564	579.3	657	https://www.orthodb.org/v10?query=4037at7088	uncharacterized protein LOC110377396
4041at7088	Complete	M02_B04_H01a	11980216	11986103	815.2	428	https://www.orthodb.org/v10?query=4041at7088	dnaJ homolog subfamily C member 7
4043at7088	Complete	M14_B23a_H18a	11572922	11581442	851.6	384	https://www.orthodb.org/v10?query=4043at7088	Acetoacetyl-CoA thiolase
4046at7088	Complete	M16_B19_H14	15665221	15668328	902.2	463	https://www.orthodb.org/v10?query=4046at7088	delta(24)-sterol reductase-like
4052at7088	Complete	M10_B09_H06a	10108509	10115366	795.9	390	https://www.orthodb.org/v10?query=4052at7088	alanine--glyoxylate aminotransferase 2-like
4059at7088	Complete	M15_B13_H17a	6733550	6770522	929.2	474	https://www.orthodb.org/v10?query=4059at7088	uncharacterized protein LOC101742398
4063at7088	Complete	M24_B27_H18b	5923687	5936119	630.7	356	https://www.orthodb.org/v10?query=4063at7088	delta(24)-sterol reductase-like
4064at7088	Complete	M10_B09_H06a	3217951	3232214	914.8	477	https://www.orthodb.org/v10?query=4064at7088	sphingosine-1-phosphate lyase
4066at7088	Complete	M13_B08_H12a	6528727	6533833	929.4	513	https://www.orthodb.org/v10?query=4066at7088	protein RFT1 homolog
4067at7088	Complete	M14_B23a_H18a	12211008	12214756	857.5	481	https://www.orthodb.org/v10?query=4067at7088	Putative zinc finger protein
4068at7088	Complete	M09_B10_H20a	9346448	9357305	985.9	539	https://www.orthodb.org/v10?query=4068at7088	actin-binding protein IPP
4069at7088	Complete	M10_B09_H06a	14204362	14223328	883.4	485	https://www.orthodb.org/v10?query=4069at7088	probable ubiquitin carboxyl-terminal hydrolase creB
4070at7088	Complete	M11_B22_H13a	3511735	3519898	845.7	629	https://www.orthodb.org/v10?query=4070at7088	midnolin homolog
4073at7088	Complete	M02_B04_H01a	4443506	4455312	1008.0	428	https://www.orthodb.org/v10?query=4073at7088	suppressor of hairless protein
4077at7088	Complete	M14_B23a_H18a	12912366	12944329	903.9	442	https://www.orthodb.org/v10?query=4077at7088	phospholipase D3-like
4078at7088	Complete	M01_B01_H21	1818534	1848894	931.7	435	https://www.orthodb.org/v10?query=4078at7088	G-protein-signaling modulator 2
4079at7088	Complete	M03_B15_H11	16364152	16369964	491.3	310	https://www.orthodb.org/v10?query=4079at7088	glypican-4
4081at7088	Complete	M16_B19_H14	11898877	11913701	818.5	407	https://www.orthodb.org/v10?query=4081at7088	ubiquitin carboxyl-terminal hydrolase 14
4085at7088	Complete	M03_B15_H11	8454187	8458821	714.2	437	https://www.orthodb.org/v10?query=4085at7088	uncharacterized protein LOC106117005
4089at7088	Complete	M01_B01_H21	1973438	1983907	839.4	386	https://www.orthodb.org/v10?query=4089at7088	Phenylalanine hydroxylase
4090at7088	Complete	M12_B11a_H07a	7145671	7165257	773.5	413	https://www.orthodb.org/v10?query=4090at7088	selenium-binding protein 1-A
4092at7088	Fragmented	M05_B06_H03	8186458	8191772	457.5	216	https://www.orthodb.org/v10?query=4092at7088	splicing factor 3A subunit 3
4093at7088	Complete	M01_B01_H21	7733488	7750049	802.1	406	https://www.orthodb.org/v10?query=4093at7088	pyruvate dehydrogenase 
4100at7088	Complete	M08_B17_H15	9313503	9334263	661.6	387	https://www.orthodb.org/v10?query=4100at7088	kinesin-like protein KIF19
4108at7088	Complete	M16_B19_H14	2295712	2319925	1008.4	551	https://www.orthodb.org/v10?query=4108at7088	WD repeat-containing protein CG11141
4109at7088	Duplicated	M13_B08_H12a	662006	669387	399.3	359	https://www.orthodb.org/v10?query=4109at7088	WD repeat-containing protein mio
4109at7088	Duplicated	M13_B08_H12a	652256	660714	371.1	185	https://www.orthodb.org/v10?query=4109at7088	WD repeat-containing protein mio
4110at7088	Complete	M21_B16_H02	10144298	10161800	623.9	374	https://www.orthodb.org/v10?query=4110at7088	Odorant receptor
4114at7088	Complete	M23_B26_H19b	2599838	2618265	815.5	458	https://www.orthodb.org/v10?query=4114at7088	methionine--tRNA ligase, mitochondrial
4118at7088	Complete	M10_B09_H06a	13349303	13360447	1054.5	600	https://www.orthodb.org/v10?query=4118at7088	uncharacterized protein LOC105380624
4119at7088	Complete	M01_B01_H21	20822640	20858604	843.6	589	https://www.orthodb.org/v10?query=4119at7088	exosome component 10
4121at7088	Complete	M27_B24a_H01b	3232236	3241076	881.8	580	https://www.orthodb.org/v10?query=4121at7088	zinc finger protein 271-like
4123at7088	Complete	M08_B17_H15	3999683	4001011	874.3	396	https://www.orthodb.org/v10?query=4123at7088	Histone acetyltransferase
4130at7088	Complete	M09_B10_H20a	11674437	11694886	781.6	419	https://www.orthodb.org/v10?query=4130at7088	uncharacterized protein LOC110371556
4131at7088	Complete	M02_B04_H01a	4550457	4554472	835.6	474	https://www.orthodb.org/v10?query=4131at7088	peritrophin-48-like
4132at7088	Complete	M07_B18_H16	3471877	3493757	859.8	480	https://www.orthodb.org/v10?query=4132at7088	nuclear RNA export factor 1
4141at7088	Complete	M04_B12_H19a	10928193	10940595	724.9	353	https://www.orthodb.org/v10?query=4141at7088	integral membrane protein GPR180-like
4142at7088	Complete	M23_B26_H19b	5787944	5804467	934.5	469	https://www.orthodb.org/v10?query=4142at7088	phosphoacetylglucosamine mutase
4144at7088	Complete	M26_B14_H13b	5327033	5331971	633.0	393	https://www.orthodb.org/v10?query=4144at7088	glutaredoxin domain-containing cysteine-rich protein CG31559-like
4147at7088	Complete	M07_B18_H16	11097403	11116808	916.9	670	https://www.orthodb.org/v10?query=4147at7088	zinc finger CCCH domain-containing protein 14
4150at7088	Complete	M12_B11a_H07a	11848259	11859194	949.1	499	https://www.orthodb.org/v10?query=4150at7088	Leucine-rich repeat-containing protein 48
4153at7088	Complete	M02_B04_H01a	16581377	16587061	1167.9	625	https://www.orthodb.org/v10?query=4153at7088	zinc finger protein ush isoform X1
4162at7088	Complete	M29_B24b_H17b	2141265	2166211	808.4	431	https://www.orthodb.org/v10?query=4162at7088	single-minded homolog 1
4163at7088	Complete	M27_B24a_H01b	6939132	6958104	831.3	439	https://www.orthodb.org/v10?query=4163at7088	puff-specific protein Bx42
4165at7088	Complete	M01_B01_H21	8851545	8872329	1150.3	679	https://www.orthodb.org/v10?query=4165at7088	ankyrin repeat domain-containing protein 12 isoform X1
4167at7088	Complete	M01_B01_H21	12632809	12674018	861.8	427	https://www.orthodb.org/v10?query=4167at7088	calcium-binding mitochondrial carrier protein SCaMC-2 isoform X1
4172at7088	Complete	M09_B10_H20a	4239202	4242646	549.5	434	https://www.orthodb.org/v10?query=4172at7088	uncharacterized protein LOC106127201
4173at7088	Complete	M16_B19_H14	13215822	13235626	805.5	462	https://www.orthodb.org/v10?query=4173at7088	nicalin-1
4174at7088	Complete	M25_B20_H12b	5343785	5360884	793.6	439	https://www.orthodb.org/v10?query=4174at7088	N6-adenosine-methyltransferase subunit METTL3
4175at7088	Complete	M14_B23a_H18a	1494212	1508020	815.8	472	https://www.orthodb.org/v10?query=4175at7088	uncharacterized protein LOC110999695
4176at7088	Complete	M01_B01_H21	2773031	2814642	995.9	485	https://www.orthodb.org/v10?query=4176at7088	potassium voltage-gated channel protein Shaker
4178at7088	Complete	M06_B05_H10a	5214319	5246030	1068.8	585	https://www.orthodb.org/v10?query=4178at7088	uncharacterized protein LOC110372948
4180at7088	Complete	M22_B28_H10b	12751965	12755598	1041.1	637	https://www.orthodb.org/v10?query=4180at7088	RNA-binding protein 5-A
4181at7088	Complete	M03_B15_H11	10884888	10899124	526.9	263	https://www.orthodb.org/v10?query=4181at7088	flap endonuclease GEN
4182at7088	Complete	M19_B21_H04	11166824	11176589	1045.2	710	https://www.orthodb.org/v10?query=4182at7088	lysosomal alpha-glucosidase-like
4185at7088	Complete	M03_B15_H11	3289055	3303994	690.8	365	https://www.orthodb.org/v10?query=4185at7088	kynurenine--oxoglutarate transaminase 3 isoform X1
4189at7088	Complete	M12_B11a_H07a	7606449	7612209	977.0	473	https://www.orthodb.org/v10?query=4189at7088	ATP-dependent RNA helicase p62
4190at7088	Complete	M15_B13_H17a	4604261	4616346	841.8	403	https://www.orthodb.org/v10?query=4190at7088	Rab GDP dissociation inhibitor
4197at7088	Complete	M23_B26_H19b	2471658	2478648	855.0	485	https://www.orthodb.org/v10?query=4197at7088	NADPH-dependent diflavin oxidoreductase 1
4198at7088	Duplicated	M20_B07_H09	8286208	8289290	1036.4	548	https://www.orthodb.org/v10?query=4198at7088	probable ATP-dependent RNA helicase DDX43
4198at7088	Duplicated	M20_B07_H09	8291711	8294751	1036.4	548	https://www.orthodb.org/v10?query=4198at7088	probable ATP-dependent RNA helicase DDX43
4199at7088	Complete	M16_B19_H14	4959963	4978274	829.2	546	https://www.orthodb.org/v10?query=4199at7088	uncharacterized protein LOC106139988
4200at7088	Complete	M11_B22_H13a	7789558	7796436	604.0	360	https://www.orthodb.org/v10?query=4200at7088	translation initiation factor eIF-2B subunit gamma
4202at7088	Complete	M08_B17_H15	9400530	9435739	699.6	406	https://www.orthodb.org/v10?query=4202at7088	lysophospholipid acyltransferase 2
4204at7088	Complete	M03_B15_H11	7506885	7518209	775.0	366	https://www.orthodb.org/v10?query=4204at7088	parafibromin
4208at7088	Complete	M12_B11a_H07a	10696299	10713079	1073.4	708	https://www.orthodb.org/v10?query=4208at7088	uncharacterized protein LOC105386451
4212at7088	Complete	M13_B08_H12a	6069024	6083399	849.6	416	https://www.orthodb.org/v10?query=4212at7088	notchless protein homolog 1
4214at7088	Complete	M23_B26_H19b	4091184	4104250	831.6	425	https://www.orthodb.org/v10?query=4214at7088	lysyl oxidase homolog 2
4219at7088	Complete	M15_B13_H17a	7180134	7197366	787.5	410	https://www.orthodb.org/v10?query=4219at7088	Amino acid transporter
4223at7088	Complete	M11_B22_H13a	11675055	11732401	557.2	326	https://www.orthodb.org/v10?query=4223at7088	polypyrimidine tract-binding protein 1 isoform X1
4226at7088	Complete	M01_B01_H21	6787768	6803681	1030.2	494	https://www.orthodb.org/v10?query=4226at7088	paramyosin-like
4227at7088	Complete	M04_B12_H19a	8418208	8437804	717.1	370	https://www.orthodb.org/v10?query=4227at7088	synaptic vesicle 2-related protein
4229at7088	Complete	M07_B18_H16	14129586	14140336	872.2	436	https://www.orthodb.org/v10?query=4229at7088	connectin-like
4235at7088	Complete	M12_B11a_H07a	7690702	7709751	863.9	452	https://www.orthodb.org/v10?query=4235at7088	sperm-associated antigen 6-like
4237at7088	Complete	M12_B11a_H07a	9107218	9111656	796.3	449	https://www.orthodb.org/v10?query=4237at7088	putative RNA exonuclease NEF-sp
